"MouseID","AKT_N","AMPKA_N","APP_N","BDNF_N","BRAF_N","Bcatenin_N","CAMKII_N","CREB_N","DSCR1_N","DYRK1A_N","ELK_N","ERK_N","GSK3B_N","ITSN1_N","JNK_N","MEK_N","MTOR_N","NR1_N","NR2A_N","NR2B_N","P38_N","PKCA_N","RSK_N","SOD1_N","TRKA_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","pMEK_N","pMTOR_N","pNR1_N","pNR2A_N","pNR2B_N","pNUMB_N","pPKCAB_N","pRSK_N","ADARB1_N","ARC_N","AcetylH3K9_N","BAD_N","BAX_N","BCL2_N","Behavior","CDK5_N","CaNA_N","EGR1_N","ERBB4_N","GFAP_N","Genotype","GluR3_N","GluR4_N","H3AcK18_N","H3MeK4_N","IL1B_N","NUMB_N","P3525_N","P70S6_N","PSD95_N","RAPTOR_N","RRP1_N","S6_N","SHH_N","SNCA_N","SYP_N","TIAM1_N","Tau_N","Treatment","Ubiquitin_N","class","nNOS_N","pCASP9_N","pCFOS_N","pGSK3B_N","pGSK3B_Tyr216_N","pP70S6_N","pPKCG_N","pS6_N"
"3513_11","0.584632312","0.326792591","0.424353567","0.292499542","0.271043462","2.000366771","0.329910141","0.209242619","0.557124519","0.324591968","0.987346415","1.974326059","1.049514029","0.482119934","0.235650101","0.301668806","0.464881716","2.145424537","3.425453879","0.545021089","0.405281496","0.314689162","0.16321291","0.480286081","0.642215294","0.233449477","0.181184669","4.316889785","0.202824134","1.244452595","0.371538603","0.307720521","0.276545021","0.747845223","0.773519164","0.680359435","1.42306987","0.35723455","1.363102879","0.436273611","1.138038337","0.113144137","0.187204381","0.197411003","0.171023152","0.141239916","S/C","0.298854867","1.072068708","0.247323874","0.140527757","0.122354991","Ts65Dn","0.264002987","0.158451581","0.181478715","0.234254419","0.472118496","0.147373662","0.294622853","0.723300971","2.22193179","0.330643682","0.185959671","0.4339059","0.200522778","0.153597212","0.459546926","0.477168531","0.168907145","Saline","1.256659198","t-SC-s","0.164799602","1.646626836","0.152725915","0.169405029","0.87901419","0.522831469","2.263878516","0.113144137"
"3534_7","0.698720594","0.331200991","0.391250516","0.278992984","0.326248452","2.157449443","0.380726372","0.189434585","0.579240611","0.339455221","0.973380107","2.140734626","1.123607099","0.553446141","0.241436236","0.26021461","0.423235658","2.388774247","3.665910029","0.562319439","0.395790343","0.265992571","0.194387123","0.538382171","0.74659513","0.269706975","0.180973999","4.861535287","0.239991746","1.531985142","0.400742881","0.36236071","0.303755675","0.822740404","0.854931903","0.841725134","1.643623607","0.300453983","1.191291787","0.419521255","1.114607351","0.136172521","0.073782721","0.133188661","0.159365252","0.110674081","S/C","0.280075953","1.135901261","0.150006782","0.156517022","0.099823681","Ts65Dn","0.202224332","0.099281161","0.1725282256666666","0.1871481","0.530177675","0.156788282","0.266648583","1.057235861","2.572901126","0.271151465","0.127492201","0.331072833","0.199647362","0.163434152","0.394412044","0.396203054","0.162213482","Memantine","1.419910484","t-SC-m","0.198562322","1.759663638","0.104977621","0.139834531","0.812423708","0.395171275","1.700122067","0.136172521"
"3411_5","0.829002154","0.382627423","0.509978464","0.319454415","0.227997128","2.765829146","0.366547021","0.182914573","0.658291457","0.317157215","1.366116296","3.016511127","1.171428571","0.585498923","0.270926059","0.300933238","0.468341709","2.521751615","4.650107681","0.601292175","0.44206748","0.333955492","0.153194544","1.591959799","0.733381192","0.23833453","0.191385499","3.710552764","0.250681981","1.435606604","0.347020818","0.362670495","0.299353912","0.900215363","0.879971285","0.987939698","1.766977746","0.347307968","1.147451543","0.472074659","1.54064485","0.131301761","0.149473346","0.163865884","0.198600949","0.1110372073333333","S/C","0.303449385","1.092466029","0.21058133","0.170217898","0.120045027","Ts65Dn","0.258502854","0.159443596","0.1256902523333333","0.1719535606666666","0.543298223","0.178499638","0.275950792","1.086516041","2.357160087","0.390380474","0.177775991","0.320977728","0.19417866","0.156951033","0.502211144","0.496769562","0.143684168","Memantine","1.306585189","t-SC-m","0.193213798","2.048886387","0.139101069","0.16089089","0.859692852","0.344723618","1.391332315","0.131301761"
"3426_14","0.6822364889637883","0.3683698791086351","0.4048083189582173","0.3190883844623955","0.3785185425153203","2.1465499764802263","0.3633566271476323","0.1804915790371402","0.5851856643398329","0.4258101629099349","1.173399772153484","2.4744915466220982","1.1726026384818942","0.6171019784493964","0.2416441359712163","0.2727889887334576","0.4524586994456825","2.29726910724884","3.843933946299907","0.5653165889145776","0.4153108236443825","0.3179394654438254","0.1684167607827298","0.5426346438737233","0.6931795764020426","0.2331681021550603","0.1818464487994429","3.5371091038013","0.2125739307725162","1.4286819175728878","0.5459040975626741","0.313505426557103","0.2750332051866295","0.7590467611662024","0.8258127800436398","0.7269328468347261","1.5619653109507892","0.357094661095636","1.525337723029712","0.4428477085041782","0.998971193","0.118606702","0.236625514","0.180335097","0.184744268","0.133891828","S/C","0.335390947","1.443268665","0.185038213","0.164756026","0.128453851","Ts65Dn","0.191504997","0.115226337","0.175044092","0.195326279","0.536890065","0.189153439","0.322163433","1.009553204","2.149176955","0.352791684","0.183421517","0.525279248","0.194444444","0.168577307","0.422986479","0.420830311","0.289535567","Saline","1.224867725","t-SC-s","0.190917108","1.504703116","0.120664315","0.191798942","0.997942387","0.477090753","2.636243386","0.118606702"
"3416_10","0.469772052","0.246283449","0.363396102","0.279319458","0.373306905","1.598777668","0.288404361","0.168318467","0.446812025","0.418401057","0.782292699","1.650148662","1.128014536","0.53534853","0.218698381","0.219854642","0.305252725","1.909811695","2.686653452","0.403534853","0.274859597","0.266600595","0.154278163","0.25140403","0.574991741","0.190452593","0.159563925","1.791047241","0.183019491","1.187314172","0.453254047","0.216220681","0.220845722","0.547241493","0.648992402","0.347869177","1.162702346","0.246613809","1.531879749","0.461182689","0.745994345","0.109802074","0.187401822","0.1322763003333333","0.177976751","0.150644046","C/S","0.297832234","1.698083569","0.1371185216666667","0.141690229","0.124568018","Ts65Dn","0.199340245","0.10933082","0.201853597","0.1698668199999999","0.411090167","0.178448005","0.284794219","0.666823751","2.229500471","0.225140403","0.164153314","0.480207352","0.256361923","0.145774427","0.400094251","0.296002643","0.170593779","Memantine","1.109487904","t-CS-m","0.171222117","1.184260132","0.15284323","0.187873076","0.927898209","0.39329369","2.029688973","0.109802074"
"3499_11","0.464382174","0.313133018","0.337440918","0.251350439","0.249155976","1.682478055","0.272619851","0.134199865","0.497974342","0.257765024","0.819885213","1.827987846","1.031735314","0.406144497","0.203072248","0.194125591","0.435347738","1.944463201","2.854996624","0.490546928","0.408507765","0.301823093","0.137238352","0.267555706","0.533254558","0.189061445","0.141964889","2.793720459","0.150236327","0.937542201","0.339466577","0.251688049","0.210499662","0.648717083","0.729743417","0.477380149","1.208811614","0.327987846","1.624409183","0.45070898","0.818037188","0.105498658","0.251566073","0.15451924","0.14835438","0.109973153","C/S","0.241026151","1.373371781","0.15789997","0.146365715","0.104504325","Control","0.2262106","0.10649299","0.156309038","0.16436313","0.529481953","0.157701104","0.301580988","0.782141792","2.023764542","0.264854828","0.13512976","0.471810679","0.232276027","0.136223526","0.352391369","0.34166104","0.172814955","Memantine","1.037585761","c-CS-m","0.162772198","1.336680919","0.117728945","0.13542806","0.833151039","0.565665091","2.348215174","0.105498658"
"3424_8","0.758348153","0.33787789","0.343410393","0.29756965","0.331752618","2.135546335","0.398537838","0.186129223","0.572218929","0.385694527","1.099585062","2.208654416","1.123098202","0.49832049","0.253112033","0.277415531","0.470855562","2.356253705","3.860501877","0.571033393","0.422446157","0.260620431","0.177830468","0.878680103","0.711519463","0.23730488","0.219917012","2.78581308","0.212211025","1.294803399","0.419087137","0.330369492","0.295791346","0.756569848","0.871764473","0.711124284","1.654613713","0.270302312","1.15728117","0.405255878","1.35530787","0.140954193","0.084273481","0.1497259876666666","0.184314259","0.134676483","S/C","0.302976757","1.241538671","0.173603461","0.164061438","0.123963572","Control","0.196411581","0.117575099","0.160391464","0.212233175","0.574690771","0.174255811","0.305695256","0.909066195","2.419192606","0.289270895","0.145847492","0.305151556","0.232567623","0.180644284","0.476417018","0.342620036","0.204295229","Saline","1.30909338","c-SC-s","0.197363056","1.417289656","0.123555797","0.147206742","0.838928911","0.325232168","1.311132255","0.140954193"
"3425_14","0.448491341","0.300839136","0.298339582","0.206748795","0.209783967","1.173540439","0.261203357","0.147652205","0.439028745","0.235136583","0.632922692","1.269951794","0.732547759","0.390108909","0.160149973","0.217996786","0.406177468","1.466880914","1.836636315","0.524013569","0.387073737","0.202642385","0.11819318","0.384752723","0.383145867","0.165684699","0.146402428","1.65738261","0.154258168","0.755043742","0.254954472","0.210855204","0.194251027","0.565077665","0.537939654","0.400464203","0.880557043","0.275843599","0.889126942","0.356186395","0.774967668","0.114815347","0.242419888","0.192412703","0.165828424","0.122718781","S/C","0.255640178","0.999856301","0.211380946","0.14700388","0.125880155","Ts65Dn","0.193562293","0.122575083","0.189395028","0.254777985","0.541169708","0.16625952","0.321597931","0.738180773","1.980025866","0.275843599","0.173731858","0.496623078","0.238396321","0.193705992","0.371605116","0.373683271","0.267136083","Saline","1.081477224","t-SC-s","0.182353786","1.464290846","0.150021555","0.1566317","0.869090387","0.494018925","2.107486708","0.114815347"
"3489_7","0.81041041","0.355355355","0.328328328","0.297897898","0.29009009","2.557957958","0.399199199","0.173373373","0.556356356","0.222222222","1.137137137","2.732732733","1.111911912","0.465865866","0.263463463","0.287887888","0.443443443","2.595995996","3.97037037","0.541341341","0.4002002","0.284684685","0.199199199","0.962162162","0.764164164","0.249449449","0.196996997","2.696496496","0.231231231","1.327127127","0.288488488","0.331731732","0.296296296","0.736536537","0.898298298","0.749349349","1.7001001","0.282682683","1.203203203","0.451451451","0.939737682","0.128914097","0.063688999","0.141321045","0.173460948","0.110126433","S/C","0.278270117","1.32636181","0.13671275","0.155736736","0.105990783","Control","0.202883138","0.102209618","0.114143921","0.194730001","0.508803025","0.166607586","0.252865414","0.989010989","2.4966324","0.284284284","0.140493915","0.298593879","0.202646816","0.155027768","0.498641144","0.363763764","0.149119698","Saline","1.244239631","c-SC-s","0.197802198","1.536216472","0.114143921","0.146638308","0.795344441","0.369169169","1.281224152","0.128914097"
"322_15","0.659103486","0.449363586","0.441615938","0.321250692","0.340066408","1.642778085","0.41615938","0.180962922","0.721084671","0.341449917","0.895960155","2.288046486","0.97426674","0.472329828","0.259822911","0.27255119","0.562534588","2.011068069","3.499723298","0.646651909","0.534864416","0.312396237","0.178195905","0.355838406","0.647482014","0.270060874","0.204205866","3.364969563","0.184560044","1.215273935","0.492529054","0.346153846","0.259822911","0.822080797","0.748201439","0.727725512","1.482567792","0.497786386","1.10486995","0.405921417","0.990298371","0.139117701","0.082372323","0.230467247","0.147904082","0.188907194","C/S","0.311184331","1.374519495","0.181059106","0.175178473","0.155775215","Control","0.262127036","0.136371957","0.1510647063333333","0.3117276683333334","0.638843126","0.151748124","0.360973824","0.859051803","2.017755812","0.379911455","0.185246202","0.300750503","0.258282995","0.202269815","0.518945634","0.456834532","0.152663372","Memantine","1.308804686","c-CS-m","0.177558118","1.501372872","0.164195497","0.163646348","0.807065715","0.307138904","0.884312649","0.139117701"
"361_2","0.777181863","0.42116041","0.456752804","0.418137494","0.430229157","2.679473428","0.363627499","0.179424671","0.553291078","0.515455875","1.762749878","3.448171624","1.52647489","0.754168698","0.277035592","0.329302779","0.479863481","2.96050707","5.337298879","0.599512433","0.373086299","0.424573379","0.171038518","0.350658216","0.980009751","0.213066797","0.183715261","3.722769381","0.237932716","1.553388591","0.885714286","0.351340809","0.272745002","0.788493418","1.059093125","1.05694783","1.966357874","0.384885422","2.682593857","0.447001463","2.255564125","0.118389158","0.157117673","0.128085059","0.197994711","0.105718378","C/S","0.330817541","2.012505509","0.140976201","0.161800353","0.120041869","Ts65Dn","0.247631115","0.134310269","0.111392684","0.140480388","0.504186866","0.223226091","0.328173204","1.064510798","2.46050022","0.295075573","0.156787131","0.504407228","0.232701631","0.128691053","0.542144116","0.421647977","0.156346408","Memantine","1.292309387","t-CS-m","0.179098722","1.583957691","0.109519612","0.171606435","0.943367122","0.262408581","1.765535478","0.118389158"
"3429_6","0.60546613","0.317739772","0.427230047","0.253353454","0.642018779","1.772635815","0.298289738","0.145539906","0.594399732","0.712608987","0.946847753","2.470657277","1.102112676","0.908283032","0.218477532","0.235580148","0.395707579","1.922367539","3.242622401","0.471663313","0.333668679","0.236586184","0.132629108","0.287894031","0.540241449","0.184942991","0.148725687","2.209758551","0.179577465","1.693158954","1.154091214","0.264922871","0.225519785","0.642186452","0.733065057","0.637659289","1.467471496","0.378940309","1.152414487","0.325788062","1.000293974","0.11288584","0.098089172","0.131700147","0.183733464","0.116609505","C/S","0.287898089","1.543263106","0.162567369","0.139735424","0.113963743","Ts65Dn","0.236452719","0.131504165","0.11788339","0.157961783","0.569034787","0.181871632","0.249681529","1.222537972","2.069573738","0.260060362","0.155707986","0.524154826","0.232239098","0.142969133","0.34355708","0.376592891","0.229201372","Memantine","1.010877021","t-CS-m","0.193532582","1.56844684","0.13944145","0.150612445","0.852621264","0.153588196","0.711611955","0.11288584"
"3414_14","0.491016698","0.27203551","0.42908476","0.294018178","0.594588882","1.846544071","0.316212217","0.171633904","0.17818643","0.543225534","0.799619531","1.914817163","1.261255549","0.757767914","0.238638766","0.233143099","0.36461636","2.014161911","3.134432467","0.271401395","0.28492919","0.280913126","0.176284084","0.285140562","0.685056014","0.211794547","0.170788417","1.859860495","0.203762418","1.524624815","0.725005284","0.277742549","0.248784612","0.563305855","0.685901501","0.346227013","1.215176495","0.257239484","1.379412386","0.466286197","0.770615183","0.098331152","0.135307592","0.145287958","0.153959424","0.1315791093333333","C/S","0.266361257","1.65117801","0.132689791","0.126636126","0.102257853","Ts65Dn","0.197807592","0.101930628","0.127617801","0.173265707","0.416230366","0.132689791","0.266197644","0.778304974","2.251799738","0.231874868","0.142670157","0.29973822","0.218422775","0.127945026","0.336387435","0.32001691","0.178828534","Memantine","0.999018325","t-CS-m","0.166884817","1.140870419","0.123078895","0.16197644","0.902977749","0.42443458","1.892342932","0.098331152"
